@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
13.16,20.54,?,538.7,0.07335,0.05275,0.018,?,?,?,?,1.473,2.326,26.07,?,0.02052,0.01341,0.005564,?,0.002701,14.5,28.46,?,648.3,?,?,0.07698,0.04195,0.2687,?
?,?,?,680.9,?,0.08345,0.06824,0.04951,?,?,0.2323,?,?,21.84,0.005415,0.01371,0.02153,0.01183,?,?,16.01,28.48,?,783.6,0.1216,?,0.17,0.1017,0.2369,0.06599
?,?,82.69,485.6,?,?,0.08017,?,?,0.06854,?,?,1.696,?,0.005704,?,0.02636,?,?,?,?,?,95.29,633.7,?,?,0.3582,0.1407,0.323,0.1033
12.47,17.31,80.45,480.1,0.08928,?,0.03609,0.02369,0.1526,0.06046,0.1532,?,1.253,11.91,0.003796,0.01371,?,0.007096,?,?,14.06,?,92.82,?,0.1276,0.2506,?,?,0.3035,0.07661
18.49,17.52,?,?,?,0.1317,?,0.09183,?,0.06697,0.7923,1.045,4.851,?,0.007974,0.03214,0.04435,?,?,0.005255,?,22.88,?,?,?,0.3089,0.3533,?,0.251,0.09445
20.59,?,137.8,?,0.1085,?,?,0.1121,0.1848,0.06222,?,1.216,4.206,75.09,?,?,?,0.01479,0.01117,?,?,30.76,?,1760.0,0.1464,?,?,0.2113,?,0.08999
15.04,16.74,98.73,689.4,0.09883,?,0.07721,?,?,0.06869,0.372,?,2.304,34.84,?,?,0.01996,?,?,0.003237,16.76,?,109.7,?,0.1135,?,?,0.1018,?,0.08549
13.82,?,92.33,595.9,0.1162,0.1681,?,?,0.2275,0.07237,?,1.528,2.974,39.05,0.00968,?,0.03476,?,?,0.006995,?,?,106.0,788.0,?,?,0.3381,0.1521,0.3651,0.1183
?,16.32,81.25,?,?,?,0.05928,?,0.1943,0.06612,0.2577,1.095,1.566,18.49,0.009702,?,0.02575,?,0.02801,0.00248,?,?,86.67,552.0,0.158,0.1751,0.1889,?,0.3155,0.07538
23.09,?,152.1,?,?,?,0.1676,0.1003,?,0.05484,1.291,?,?,180.2,?,?,0.03976,?,0.02201,?,30.79,23.87,211.5,?,0.1199,0.3625,0.3794,?,?,0.07277
9.268,12.87,61.49,248.7,0.1634,?,?,?,?,0.09502,0.4076,1.093,?,20.04,0.009783,?,0.03483,0.02188,0.02542,0.01045,10.28,?,?,300.2,0.1902,?,0.2099,0.1025,?,?
9.676,?,64.12,?,0.1255,0.2204,0.1188,?,0.2057,0.09575,?,?,?,17.67,?,?,0.05189,?,0.02632,?,?,?,69.47,328.1,0.2006,?,?,?,?,?
12.22,20.04,79.47,?,0.1096,0.1152,0.08175,?,0.2124,0.06894,0.1811,?,0.9857,12.58,0.006272,?,0.03966,0.009894,0.0132,0.003813,?,?,?,515.3,0.1402,?,?,?,?,0.08839
11.06,17.12,71.25,?,0.1194,0.1071,?,0.04268,0.1954,0.07976,0.1779,?,?,12.3,?,0.02348,?,0.01285,0.0222,0.008313,?,?,?,411.1,0.1662,0.2031,0.1256,0.09514,?,0.1168
16.3,?,104.7,?,0.09427,?,0.05526,0.04563,0.1711,0.05657,0.2067,?,?,?,?,0.01203,0.0247,?,?,?,17.32,?,109.8,928.2,0.1354,?,?,?,0.23,0.0723
15.46,?,103.8,?,0.1183,?,0.203,?,0.1807,0.07083,?,?,?,32.52,?,0.0494,?,?,0.02105,0.006,?,36.33,117.7,909.4,0.1732,0.4967,0.5911,0.2163,?,?
11.74,?,76.31,?,0.08099,0.09661,0.06726,?,0.1499,?,0.1924,0.6417,?,?,0.006982,?,0.04017,?,?,0.006822,?,17.6,?,473.8,0.1073,?,0.269,?,?,?
?,14.7,?,680.7,0.08472,?,0.03416,?,0.1659,?,?,?,1.677,?,0.006708,?,?,?,?,?,15.61,?,101.7,760.2,0.1139,0.1011,?,?,0.2334,?
13.4,?,?,?,?,0.1469,0.1445,0.08172,0.2116,0.07325,0.3906,0.9306,3.093,?,?,0.02265,0.03452,0.01334,0.01705,0.004005,?,?,?,844.4,0.1574,0.3856,0.5106,?,?,?
14.58,13.66,?,?,0.09832,0.08918,0.08222,0.04349,?,?,?,0.6237,2.561,37.11,?,0.01812,0.03035,?,0.01539,0.002281,?,?,?,?,0.1223,0.1928,0.2492,0.09186,0.2626,?
15.05,?,97.26,?,?,?,0.07486,0.04335,0.1561,0.05915,?,?,?,38.49,0.004952,0.0163,?,0.009423,0.01152,0.001718,17.58,?,113.8,967.0,0.1246,0.2101,?,0.112,0.2282,0.06954
?,18.61,72.76,391.2,?,?,?,?,?,?,?,?,1.491,?,0.008577,?,?,0.01107,?,0.001217,12.47,23.03,?,?,0.1483,0.1574,0.1624,?,0.306,?
18.31,20.58,120.8,1052.0,0.1068,?,?,0.09451,0.186,0.05941,0.5449,?,3.218,67.36,?,0.01877,?,?,0.01559,0.002725,21.86,26.2,142.2,?,0.1492,0.2536,?,0.151,0.3074,0.07863
19.89,?,130.5,?,0.1037,0.131,0.1411,?,0.1802,0.06188,?,?,?,?,?,0.02303,?,0.01178,?,0.003391,23.73,25.23,160.5,1646.0,?,0.3309,?,0.1613,?,0.09136
?,18.22,?,?,?,?,0.04825,?,0.1709,0.07253,0.4426,1.169,?,34.37,0.005273,?,0.01405,0.01244,0.01816,?,15.05,24.37,?,?,0.1456,0.2961,?,?,?,0.08893
?,16.7,82.51,493.8,?,0.1117,0.0388,0.02995,0.212,0.06623,0.3834,?,2.495,?,?,0.01561,0.01977,?,0.01805,0.003629,?,21.74,?,624.1,?,0.1979,0.1423,0.08045,0.3071,0.08557
9.295,?,?,257.8,?,?,?,0.02421,?,?,0.3538,1.13,?,?,?,?,0.02197,?,0.03997,?,?,?,?,?,?,?,0.09996,0.07262,0.3681,?
24.63,21.6,?,1841.0,0.103,0.2106,?,0.1471,?,0.06739,0.9915,0.9004,7.05,139.9,0.004989,0.03212,?,0.01597,?,0.00476,29.92,26.93,?,?,0.1342,?,0.4658,0.2475,0.3157,?
11.26,?,?,?,0.08511,0.04413,?,0.005664,?,?,0.1344,1.083,?,9.332,0.0042,?,?,?,?,0.002295,?,26.43,76.38,435.9,0.1108,0.07723,0.02533,?,?,0.07613
13.71,?,88.73,571.0,0.09916,?,0.05385,0.03783,0.1714,0.06843,0.3191,?,?,26.45,0.006739,0.02251,0.02086,?,?,0.003747,?,?,99.43,701.9,0.1425,?,?,0.1284,0.2849,0.09031
9.847,15.68,63.0,293.2,0.09492,?,0.0233,0.02416,0.1387,?,0.2498,?,1.976,15.24,0.008732,0.02042,?,?,0.01824,0.003494,11.24,?,74.32,376.5,0.1419,?,?,?,?,0.09209
?,?,54.53,221.3,0.1036,0.07632,0.02565,0.0151,0.1678,0.07126,0.1267,0.6793,1.069,7.254,?,0.01762,?,?,?,0.003925,9.473,?,63.3,275.6,?,0.2235,?,0.08512,?,0.1049
13.46,18.75,?,551.1,0.1075,0.1138,0.04201,0.03152,0.1723,?,0.1998,0.6068,1.443,16.07,0.004413,?,0.01509,?,?,?,15.35,?,?,?,?,?,0.2654,0.1427,0.3518,0.08665
12.34,12.27,?,?,?,0.06307,?,0.02647,0.1689,?,?,0.4957,0.7714,?,0.003681,0.009169,0.008732,0.00574,0.01129,?,?,?,87.22,564.9,0.1292,?,0.1791,0.107,?,0.07592
?,13.17,90.31,594.2,0.1248,0.09755,?,0.06615,?,0.06457,0.5461,2.635,4.091,44.74,0.01004,?,0.04763,0.02853,0.01715,0.005528,?,15.38,?,?,?,0.1364,0.1559,?,0.216,0.07253
?,13.44,77.83,445.2,0.11,?,0.03781,?,0.1657,0.06608,?,0.504,1.714,?,0.007327,0.01153,?,0.007986,?,0.002234,?,15.77,86.92,549.9,?,?,0.1622,0.07393,?,0.08052
?,?,75.89,?,?,0.09713,?,0.0444,0.1598,?,0.4384,1.907,3.149,?,?,0.01815,0.01737,0.01316,?,?,?,27.98,88.52,552.3,0.1349,?,0.1366,0.101,?,?
11.67,20.02,?,?,?,?,0.042,0.02157,0.1859,?,0.2067,0.8745,?,15.34,0.005251,0.01727,?,0.005298,0.01449,0.002671,13.35,?,87.0,550.6,0.155,0.2964,?,0.0812,0.3206,?
13.68,?,87.76,575.5,0.09277,?,0.01752,0.0188,?,0.06155,?,?,1.373,17.25,0.003828,0.007228,0.007078,0.005077,0.01054,0.001697,15.85,?,?,?,0.1264,0.1564,0.1206,0.08704,0.2806,?
20.47,20.67,?,?,0.09156,?,0.1523,0.1015,?,?,?,1.736,5.168,100.4,?,?,0.04093,?,?,?,23.23,?,?,?,0.1097,0.2534,0.3092,?,0.322,?
10.96,?,?,365.6,?,?,0.05263,0.02788,0.1619,?,0.1507,?,1.165,10.09,0.009501,0.03378,0.04401,?,0.01322,?,11.62,?,76.43,407.5,0.1428,?,?,?,0.2289,0.08278
20.55,20.86,137.8,1308.0,0.1046,0.1739,0.2085,0.1322,0.2127,0.06251,0.6986,0.9901,4.706,87.78,?,?,0.04005,0.01421,0.01948,0.002689,24.3,25.48,?,1809.0,0.1268,0.3135,0.4433,0.2148,0.3077,?
?,?,93.77,629.8,0.1038,0.1154,0.1463,0.06139,0.1926,0.05982,?,?,1.895,18.54,?,?,0.04645,0.01276,?,0.003756,15.29,?,104.3,728.3,0.138,?,0.4234,?,0.2698,0.08351
11.69,24.44,?,?,0.1236,0.1552,0.04515,0.04531,0.2131,?,?,?,2.158,20.95,0.01288,0.03495,?,0.01766,?,0.005824,12.98,32.19,86.12,?,0.1768,?,?,0.1308,0.2803,0.0997
7.729,?,?,?,?,?,0.0,?,?,0.07285,?,1.462,2.492,19.14,0.01266,?,0.0,0.0,?,?,?,?,?,248.0,?,0.0834,0.0,0.0,0.3058,0.09938
7.691,25.44,48.34,170.4,0.08668,?,0.09252,?,?,0.07751,0.2196,?,1.445,11.73,?,0.06457,?,0.01364,?,0.007551,?,31.89,54.49,?,0.1596,?,0.3393,0.05,0.279,0.1066
11.54,?,?,?,?,0.112,0.06737,0.02594,0.1818,0.06782,0.2784,1.768,1.628,20.86,0.01215,0.04112,0.05553,0.01494,0.0184,?,12.26,?,?,457.8,0.1345,0.2118,?,?,0.2329,?
14.47,24.99,95.81,656.4,?,0.123,?,?,0.1872,0.06341,?,?,2.615,23.11,0.007138,0.04653,?,?,0.02068,0.006111,16.22,?,?,808.9,0.134,?,?,0.1205,0.3187,0.1023
14.74,25.42,94.7,668.6,?,0.07214,0.04105,?,?,0.0568,?,?,2.177,?,0.004775,?,?,0.01269,0.0187,?,16.51,32.29,?,?,0.106,?,?,0.1095,0.2722,0.06956
13.21,?,?,?,0.08671,0.06877,0.02987,0.03275,0.1628,?,0.2351,1.597,1.539,?,?,0.01372,0.01498,0.009117,0.01724,0.001343,?,37.17,?,629.6,0.1072,?,?,0.07958,0.2473,0.06443
?,20.7,89.77,584.8,?,?,0.03688,?,?,0.06688,?,1.047,2.076,?,0.006298,0.02172,0.02615,?,0.0149,0.003599,15.05,24.75,99.17,688.6,0.1264,0.2037,?,0.06845,?,0.08492
13.62,?,87.19,?,0.09246,0.06747,?,0.02443,0.1664,0.05801,?,1.336,?,31.24,0.005868,?,0.02021,0.009064,0.02087,0.002583,15.35,29.09,?,?,0.1216,?,0.1049,0.07174,?,?
10.32,16.35,65.31,324.9,?,?,?,0.005495,?,?,0.2104,?,1.356,12.97,0.007086,0.007247,0.01012,0.005495,?,?,11.25,21.77,71.12,384.9,?,0.08842,0.04384,?,0.2681,0.07399
10.26,16.58,65.85,?,?,?,?,?,?,0.06714,0.1144,?,?,?,0.01027,0.03084,0.02613,?,?,0.00589,?,?,71.08,357.4,0.1461,0.2246,?,0.08333,0.2691,?
9.683,?,61.05,?,0.08491,?,?,0.009615,?,0.06235,?,1.363,?,?,?,0.01123,0.02337,?,0.02203,?,?,?,?,?,0.1199,?,?,?,?,0.0792
10.82,24.21,68.89,361.6,0.08192,?,0.01548,?,0.1976,0.06328,0.5196,?,?,33.0,0.008263,0.0187,0.01277,0.005917,0.02466,?,13.03,31.45,83.9,505.6,0.1204,0.1633,?,0.03264,0.3059,?
10.86,?,68.51,?,0.07431,0.04227,?,?,?,0.05948,0.3163,1.304,2.115,?,0.009579,0.01104,?,?,?,0.002228,?,?,?,?,0.1001,0.07348,?,?,?,?
11.13,22.44,71.49,378.4,0.09566,?,0.04824,?,0.203,?,0.28,?,1.994,?,0.003495,0.03051,0.03445,0.01024,0.02912,?,?,28.26,77.8,?,0.1087,?,?,0.06413,0.3169,0.08032
?,29.43,81.35,507.9,?,0.04234,0.01997,?,?,0.05637,0.2409,1.367,1.477,18.76,0.008835,0.01233,?,?,0.01897,?,?,?,?,?,0.1234,0.1064,0.08653,0.06498,0.2407,0.06484
?,21.94,?,264.0,0.0924,0.05605,0.03996,0.01282,?,0.06576,0.3013,?,?,?,0.01094,0.01834,0.03996,0.01282,?,?,9.845,25.05,62.86,295.8,?,?,0.07993,?,0.2435,0.07393
?,28.92,82.5,514.3,?,0.05824,?,0.02343,?,0.05708,0.2116,?,1.502,16.83,?,0.02153,0.03898,?,0.01695,0.002801,13.89,35.74,88.84,595.7,?,0.162,0.2439,0.06493,?,?
10.29,?,65.67,?,0.0903,0.07658,0.05999,?,0.1593,0.06127,?,?,?,?,0.01205,?,?,0.01721,0.01843,0.004938,10.84,?,?,357.6,0.1384,0.171,0.2,0.09127,?,?
?,19.59,?,311.7,0.1003,0.07504,0.005025,0.01116,?,0.06331,0.2441,2.09,?,16.8,?,?,0.004174,0.007082,?,0.002278,10.65,?,67.88,?,0.1265,0.12,0.01005,0.02232,0.2262,?
9.423,27.88,59.26,271.3,0.08123,?,0.0,0.0,0.1742,0.06059,0.5375,2.927,3.618,29.11,0.01159,0.01124,0.0,?,0.03004,?,10.49,34.24,66.5,330.6,0.1073,0.07158,0.0,0.0,0.2475,0.06969
14.59,?,?,657.1,?,0.133,0.1029,?,0.1454,0.06147,0.2254,?,2.224,19.54,0.004242,0.04639,0.06578,?,?,0.004406,15.48,?,105.9,?,0.1026,0.3171,0.3662,?,0.2258,0.08004
?,?,74.52,403.5,?,?,0.1112,?,0.1388,0.0657,0.2388,2.904,1.936,16.97,?,?,?,?,?,0.004738,12.48,?,?,474.2,0.1298,0.2517,?,0.09653,?,?
14.05,?,91.38,600.4,0.09929,0.1126,0.04462,0.04304,0.1537,?,?,?,2.888,29.84,0.007256,0.02678,?,0.01626,0.0208,?,15.3,?,100.2,706.7,?,0.2264,0.1326,?,0.225,0.08321
11.2,29.37,70.67,386.0,?,0.03558,0.0,0.0,?,0.05502,?,3.896,?,22.81,0.007594,0.008878,?,0.0,0.01989,0.001773,11.92,?,?,439.6,?,0.05494,0.0,0.0,0.1566,0.05905
15.22,30.62,103.4,716.9,?,?,0.255,0.09429,0.2128,0.07152,0.2602,1.205,?,22.65,0.004625,?,0.07359,?,?,0.006142,?,?,?,?,0.1417,0.7917,?,?,?,0.1409
20.92,?,?,?,0.1099,0.2236,?,?,0.2149,0.06879,0.9622,?,?,118.8,0.006399,0.0431,?,0.02624,?,?,24.29,29.41,?,1819.0,?,?,0.6599,0.2542,?,?
21.56,22.39,142.0,?,0.111,?,0.2439,?,0.1726,?,?,?,?,158.7,?,0.02891,0.05198,0.02454,?,0.004239,25.45,?,166.1,2027.0,0.141,?,0.4107,0.2216,0.206,0.07115
20.13,28.25,131.2,?,0.0978,0.1034,0.144,0.09791,?,0.05533,0.7655,2.463,5.203,?,0.005769,0.02423,?,?,0.01898,?,23.69,?,?,?,0.1166,0.1922,0.3215,0.1628,?,0.06637
16.6,?,?,858.1,0.08455,0.1023,0.09251,0.05302,0.159,?,?,1.075,3.425,48.55,0.005903,0.03731,0.0473,0.01557,?,0.003892,18.98,34.12,?,?,?,0.3094,?,0.1418,0.2218,?
?,29.33,140.1,1265.0,?,0.277,0.3514,0.152,0.2397,?,0.726,1.595,5.772,86.22,0.006522,?,0.07117,?,0.02324,?,25.74,39.42,184.6,?,?,?,0.9387,0.265,?,?
7.76,24.54,47.92,?,0.05263,?,0.0,?,?,?,0.3857,1.428,2.548,19.15,?,?,?,0.0,0.02676,0.002783,9.456,?,?,?,?,0.06444,0.0,0.0,?,?
