@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
9.755,?,61.68,290.9,0.07984,?,0.01541,0.01043,0.1621,0.05952,?,1.687,1.243,?,?,0.0127,0.0145,0.006104,0.01574,0.002268,?,?,68.03,349.9,?,0.1109,0.0719,0.04866,0.2321,0.07211
17.08,27.15,?,930.9,0.09898,0.111,0.1007,0.06431,?,?,0.9291,1.152,?,115.2,?,0.02219,?,?,?,?,?,34.49,152.1,?,0.16,0.2444,0.2639,0.1555,0.301,0.0906
27.42,26.27,?,?,0.1084,?,?,0.1689,0.2061,?,2.547,1.306,18.65,?,?,0.05374,0.08055,0.02598,?,?,36.04,?,251.2,?,0.1357,?,0.6833,0.2625,0.2641,0.07427
?,26.99,92.25,646.1,0.06995,?,?,0.01737,0.1707,0.05433,0.2315,0.9112,1.727,?,?,0.01679,0.01971,?,?,0.001892,?,31.98,100.4,734.6,0.1017,0.146,0.1472,0.05563,?,0.06464
11.6,?,?,412.7,?,?,0.03367,0.01777,0.1516,?,?,?,?,12.89,0.006709,?,0.0208,?,0.02124,0.002768,12.77,24.02,82.68,495.1,0.1342,0.1808,0.186,?,0.321,0.07863
13.17,?,84.28,537.3,0.07466,0.05994,0.04859,0.0287,?,0.05549,0.2023,0.685,1.236,?,0.005969,0.01493,?,0.008463,0.01093,0.001672,?,23.89,95.1,?,0.1282,0.1965,0.1876,0.1045,0.2235,?
?,?,?,542.9,0.08284,0.1223,0.101,0.02833,0.1601,?,0.281,0.8135,3.369,23.81,?,?,0.07683,0.01368,?,0.008133,15.44,25.5,?,733.5,0.1201,0.5646,0.6556,0.1357,0.2845,0.1249
13.14,20.74,85.98,536.9,0.08675,0.1089,0.1085,?,?,0.0602,0.3152,0.7884,2.312,27.4,?,?,0.04615,0.01254,?,0.00323,?,?,100.9,?,0.1351,?,?,?,0.2563,0.08174
9.668,18.1,?,286.3,?,?,0.01479,0.005769,0.168,0.06412,0.3416,1.312,2.275,20.98,0.01098,0.01257,0.01031,?,0.02693,0.002979,11.15,24.62,71.11,380.2,?,0.1255,0.06409,0.025,?,0.07875
?,23.33,?,980.5,0.09289,?,?,0.1002,?,0.07369,0.9289,1.465,5.801,104.9,?,0.07025,?,0.02311,?,?,21.57,28.87,143.6,1437.0,?,?,0.5165,?,0.2301,0.1224
11.62,18.18,76.38,?,?,?,0.102,?,0.1957,?,0.4101,1.74,?,27.85,0.01459,0.03206,0.04961,0.01841,0.01807,0.005217,13.36,25.4,?,528.1,0.178,0.2878,0.3186,?,0.266,0.0927
?,18.49,61.49,289.1,0.08946,0.06258,0.02948,?,0.2238,?,?,?,2.569,?,0.007501,0.01989,0.02714,?,?,0.003913,11.14,?,70.88,385.2,0.1234,0.1542,0.1277,0.0656,?,0.08524
?,28.14,76.85,449.9,?,0.06,0.02367,?,0.1854,0.05698,0.6061,2.643,4.099,44.96,0.007517,?,0.01465,0.01183,0.02047,0.003883,13.6,33.33,87.24,?,?,?,0.05524,?,0.2404,0.06639
14.92,14.93,96.45,686.9,0.08098,?,0.05539,0.03221,?,?,0.2446,?,1.826,?,0.003271,0.0177,0.0231,0.008399,0.01148,?,17.18,18.22,112.0,906.6,0.1065,0.2791,0.3151,0.1147,0.2688,0.08273
?,29.97,?,?,?,0.03398,?,0.0,0.1701,?,0.4455,3.647,2.884,35.13,?,?,?,?,0.03141,0.003136,?,?,85.08,558.9,0.09422,?,0.0,?,0.2409,0.06743
?,?,70.41,358.9,0.1007,0.1069,0.05115,?,?,0.06837,0.1482,0.538,1.301,?,?,0.03093,?,0.006691,0.01212,0.004672,11.94,19.35,80.78,433.1,?,?,0.3365,0.07966,?,0.108
12.83,15.73,?,?,?,0.08269,?,0.03078,0.1705,?,0.1499,0.4875,1.195,?,0.004873,0.01796,0.03318,0.00836,0.01601,0.002289,14.09,19.35,93.22,605.8,0.1326,?,?,?,0.3006,0.07802
14.2,20.53,?,?,?,0.1108,0.05063,0.03058,0.1506,0.06009,0.3478,1.018,2.749,31.01,0.004107,0.03288,0.02821,0.0135,0.0161,0.002744,?,27.26,112.1,?,0.1153,?,0.2512,0.1339,0.2534,0.07858
13.9,16.62,?,?,0.06828,0.05319,?,?,?,0.05536,0.1555,?,1.392,14.03,0.003308,?,0.009904,?,0.01316,0.002095,15.14,?,?,718.9,0.09384,0.2006,?,0.06222,?,0.07698
?,?,?,404.9,0.1046,?,0.05308,?,0.1779,?,0.2034,1.166,1.567,14.34,?,0.02114,0.04156,0.008038,?,0.003614,12.4,21.9,82.04,467.6,0.1352,?,0.2596,0.07431,0.2941,?
16.25,?,?,?,0.1026,0.1893,0.2236,0.09194,0.2151,0.06578,0.3147,?,3.07,33.12,0.009197,0.0547,0.08079,?,?,0.006355,17.39,?,122.1,939.7,0.1377,?,0.5897,0.1775,?,0.09136
12.16,?,78.29,455.3,0.09087,?,0.02916,?,?,?,0.2194,?,?,16.26,0.004911,0.01666,?,0.005161,0.01454,0.001858,13.34,27.87,88.83,?,0.1208,0.2279,0.162,?,0.2406,0.07729
13.9,19.24,?,?,0.07991,0.05326,?,0.0207,?,0.05594,?,0.9264,2.056,28.41,0.003704,0.01082,0.0153,0.006275,0.01062,?,?,?,?,?,?,0.1415,?,0.0815,?,0.07603
?,?,87.32,546.3,0.1071,?,0.05786,?,?,0.06639,0.1588,?,1.102,12.84,0.00445,?,0.01334,0.008791,0.01698,?,?,18.32,94.94,660.2,?,?,0.1848,0.1335,0.3227,0.09326
13.7,17.64,?,571.1,0.0995,0.07957,?,0.0316,?,?,0.2431,?,1.564,20.64,0.003245,0.008186,0.01698,?,0.01285,0.001524,14.96,23.53,?,686.5,0.1199,0.1346,0.1742,?,?,0.0696
15.73,?,102.8,?,0.1043,0.1299,0.1191,0.06211,0.1784,?,?,0.3871,1.143,13.87,0.006034,?,0.03336,0.01067,0.01175,?,17.01,14.2,112.5,854.3,0.1541,0.2979,0.4004,?,0.2557,0.08181
12.45,16.41,82.85,?,?,?,0.1544,0.04846,0.2082,0.07325,0.3921,1.207,5.004,30.19,0.007234,0.07471,0.1114,?,0.03232,0.009627,13.78,21.03,97.82,?,0.1175,0.4061,0.4896,0.1342,0.3231,?
?,16.85,94.21,666.0,0.08641,0.06698,?,0.02791,?,0.05355,?,1.006,1.471,?,0.003535,0.01393,0.018,0.006144,?,0.001219,?,25.44,?,831.0,0.1142,0.207,0.2437,0.07828,?,0.06596
?,?,128.1,1167.0,0.1089,0.1448,?,0.1194,?,?,?,?,3.631,67.74,0.005288,0.02833,?,0.01176,0.01717,0.003211,23.96,30.39,153.9,?,?,0.3725,?,0.206,0.3266,0.09009
11.68,16.17,75.49,420.5,?,?,0.04279,0.03132,?,0.06401,?,1.154,2.554,27.57,0.008998,0.01292,?,0.01167,0.02152,0.003213,13.32,21.59,86.57,?,0.1526,0.1477,0.149,?,0.2804,0.08024
16.69,20.2,?,857.6,0.07497,0.07112,0.03649,0.02307,0.1846,0.05325,0.2473,0.5679,1.775,?,?,?,0.01423,0.005297,0.01961,0.0017,19.18,?,127.3,1084.0,0.1009,0.292,?,?,0.4677,0.07623
?,?,78.18,?,0.08192,0.052,0.01714,?,?,0.05976,?,?,?,18.04,?,?,0.00941,0.004551,0.01608,?,14.17,31.99,92.74,622.9,0.1256,0.1804,?,?,?,0.08203
17.85,?,114.6,992.1,0.07838,0.06217,0.04445,?,0.122,0.05243,?,1.046,3.163,50.95,0.004369,0.008274,0.01153,0.007437,0.01302,0.001309,?,?,127.1,?,0.09862,?,?,0.08341,0.1783,0.05871
18.01,20.56,118.4,?,?,0.1289,0.117,0.07762,0.2116,0.06077,0.7548,?,?,?,?,?,0.03737,0.01648,0.02897,0.003996,?,26.06,143.4,1426.0,0.1309,0.2327,0.2544,0.1489,0.3251,?
?,12.83,?,477.3,0.07372,0.04043,0.007173,0.01149,0.1613,?,0.3276,1.486,2.108,?,0.01039,?,0.006416,?,?,?,13.19,?,?,534.0,0.09439,0.06477,0.01674,0.0268,0.228,?
13.16,?,84.06,538.7,?,0.05275,0.018,0.01256,?,?,0.3237,?,?,26.07,0.007802,0.02052,0.01341,0.005564,0.02086,?,14.5,28.46,?,?,?,?,?,0.04195,0.2687,0.07429
14.87,20.21,96.12,680.9,0.09587,0.08345,0.06824,?,0.1487,?,?,1.636,1.596,21.84,0.005415,?,0.02153,0.01183,0.01959,0.001812,?,28.48,103.9,783.6,0.1216,?,?,?,0.2369,0.06599
12.65,?,?,485.6,0.1076,0.1334,0.08017,?,0.1641,?,0.2324,?,1.696,?,0.005704,?,0.02636,0.01032,0.01759,?,14.38,22.15,95.29,633.7,0.1533,?,0.3582,0.1407,0.323,?
12.47,17.31,80.45,480.1,?,0.0763,0.03609,0.02369,0.1526,?,0.1532,0.781,1.253,11.91,0.003796,0.01371,?,0.007096,?,0.001541,14.06,?,92.82,?,0.1276,0.2506,0.2028,?,0.3035,0.07661
18.49,?,121.3,1068.0,0.1012,0.1317,?,?,?,?,?,1.045,4.851,?,0.007974,0.03214,0.04435,0.01573,?,0.005255,?,22.88,146.4,?,0.1412,0.3089,?,0.1663,?,?
20.59,21.24,137.8,?,?,0.1644,0.2188,0.1121,0.1848,0.06222,0.5904,?,4.206,75.09,?,?,0.04062,?,0.01117,0.003727,23.86,30.76,?,1760.0,?,0.3597,?,0.2113,0.248,0.08999
15.04,?,?,689.4,0.09883,0.1364,0.07721,0.06142,0.1668,0.06869,?,?,?,?,0.004123,0.01819,0.01996,0.01004,0.01055,?,16.76,?,109.7,?,0.1135,0.2176,?,?,0.2177,?
13.82,24.49,?,595.9,0.1162,0.1681,0.1357,0.06759,?,0.07237,0.4751,?,2.974,39.05,0.00968,0.03856,?,0.01616,0.02434,0.006995,16.01,32.94,106.0,788.0,?,?,?,0.1521,0.3651,0.1183
12.54,?,81.25,476.3,0.1158,0.1085,0.05928,0.03279,0.1943,0.06612,0.2577,?,?,?,0.009702,?,0.02575,0.01161,0.02801,?,?,21.4,86.67,552.0,0.158,0.1751,0.1889,?,?,?
23.09,19.83,152.1,?,?,?,?,0.1003,0.1505,0.05484,1.291,?,?,?,0.005753,?,0.03976,?,?,?,30.79,23.87,211.5,2782.0,0.1199,0.3625,0.3794,0.2264,0.2908,?
?,12.87,61.49,248.7,?,?,0.0973,0.05252,0.2378,0.09502,0.4076,1.093,?,20.04,0.009783,?,0.03483,0.02188,?,0.01045,10.28,?,69.05,?,?,0.3441,0.2099,0.1025,0.3038,0.1252
9.676,13.14,64.12,272.5,0.1255,?,0.1188,0.07038,0.2057,0.09575,0.2744,1.39,?,17.67,0.02177,0.04888,0.05189,?,0.02632,0.01148,?,18.04,?,?,0.2006,0.3663,0.2913,0.1075,?,0.1364
12.22,20.04,79.47,453.1,?,0.1152,?,0.02166,0.2124,?,0.1811,?,0.9857,12.58,0.006272,0.02198,0.03966,0.009894,?,0.003813,13.16,24.17,85.13,515.3,0.1402,0.2315,0.3535,0.08088,?,?
11.06,17.12,71.25,366.5,?,0.1071,0.04063,?,0.1954,0.07976,0.1779,1.03,1.318,?,0.01262,?,0.018,0.01285,?,0.008313,11.69,?,76.08,411.1,0.1662,0.2031,?,0.09514,?,?
16.3,?,104.7,819.8,?,?,0.05526,0.04563,0.1711,0.05657,0.2067,0.4706,?,?,0.007394,0.01203,0.0247,0.01431,?,0.002569,17.32,17.76,109.8,?,?,0.1361,0.1947,0.1357,0.23,?
15.46,23.95,103.8,?,0.1183,0.187,?,0.0852,?,?,?,1.961,?,32.52,0.009538,?,0.06019,?,0.02105,?,17.11,36.33,117.7,909.4,?,0.4967,0.5911,0.2163,?,?
?,14.69,76.31,426.0,0.08099,0.09661,?,?,0.1499,0.06758,?,0.6417,?,13.04,0.006982,0.03916,?,?,0.0226,0.006822,12.45,?,81.25,473.8,0.1073,0.2793,0.269,?,0.2604,0.09879
14.81,14.7,94.66,?,0.08472,0.05016,0.03416,?,0.1659,?,?,0.6232,?,20.72,0.006708,?,0.01482,0.01056,0.0158,?,15.61,17.58,101.7,760.2,0.1139,0.1011,0.1101,0.07955,0.2334,0.06142
13.4,20.52,88.64,?,0.1106,0.1469,0.1445,?,0.2116,0.07325,0.3906,0.9306,3.093,33.67,0.005414,?,0.03452,0.01334,0.01705,0.004005,?,29.66,113.3,844.4,0.1574,0.3856,0.5106,?,0.3585,0.1109
14.58,?,94.29,658.8,?,?,0.08222,0.04349,0.1739,0.0564,0.4165,?,2.561,37.11,0.004953,0.01812,?,0.008648,0.01539,0.002281,?,17.24,108.5,?,0.1223,0.1928,0.2492,?,0.2626,0.07048
15.05,19.07,97.26,701.9,?,0.08597,0.07486,0.04335,0.1561,0.05915,0.386,?,2.63,38.49,0.004952,?,0.02967,0.009423,0.01152,0.001718,?,?,?,967.0,0.1246,0.2101,?,?,0.2282,?
11.34,18.61,?,391.2,?,?,0.04302,0.02594,0.1927,?,0.243,1.01,1.491,18.19,?,?,0.02099,0.01107,?,0.001217,12.47,23.03,?,?,?,0.1574,?,0.08542,?,0.06783
18.31,?,?,1052.0,0.1068,0.1248,?,?,0.186,0.05941,?,0.9225,3.218,67.36,0.006176,0.01877,0.02913,0.01046,0.01559,?,21.86,?,142.2,1493.0,0.1492,0.2536,0.3759,0.151,0.3074,0.07863
19.89,20.26,?,1214.0,0.1037,0.131,0.1411,0.09431,?,?,0.5079,0.8737,3.654,?,0.005089,0.02303,0.03052,0.01178,?,0.003391,?,25.23,160.5,?,?,0.3309,?,?,0.2549,0.09136
12.88,18.22,84.45,?,?,0.1661,0.04825,0.05303,0.1709,0.07253,?,1.169,3.176,34.37,0.005273,0.02329,0.01405,0.01244,0.01816,0.003299,?,?,?,674.7,?,0.2961,?,?,0.2582,0.08893
12.75,16.7,?,?,?,?,?,0.02995,0.212,0.06623,0.3834,?,2.495,28.62,0.007509,?,?,0.009199,0.01805,0.003629,14.45,?,93.63,624.1,?,0.1979,0.1423,0.08045,0.3071,0.08557
?,?,59.96,?,0.1371,0.1225,0.03332,0.02421,0.2197,0.07696,0.3538,?,2.388,?,0.01546,0.0254,?,0.0158,0.03997,0.003901,10.57,?,67.84,?,0.185,0.2097,0.09996,0.07262,0.3681,0.08982
24.63,21.6,?,?,0.103,?,?,0.1471,0.1991,0.06739,0.9915,0.9004,7.05,139.9,?,0.03212,0.03571,0.01597,?,?,?,26.93,?,2642.0,0.1342,?,0.4658,0.2475,0.3157,0.09671
11.26,19.83,?,?,0.08511,0.04413,?,0.005664,?,?,0.1344,?,?,?,?,0.0059,?,?,0.01487,?,11.93,26.43,76.38,435.9,0.1108,0.07723,0.02533,0.02832,?,?
13.71,18.68,?,571.0,0.09916,?,0.05385,0.03783,0.1714,0.06843,0.3191,1.249,2.284,?,?,?,0.02086,0.01352,?,0.003747,15.11,25.63,99.43,?,?,0.2566,?,0.1284,0.2849,0.09031
9.847,15.68,63.0,293.2,0.09492,0.08419,0.0233,0.02416,0.1387,0.06891,0.2498,1.216,1.976,15.24,0.008732,0.02042,0.01062,0.006801,0.01824,0.003494,?,22.99,74.32,?,0.1419,?,0.08434,0.06528,?,0.09209
8.571,?,54.53,?,0.1036,?,0.02565,0.0151,?,?,0.1267,?,?,7.254,0.007897,?,0.01801,0.00732,0.01592,0.003925,9.473,18.45,63.3,275.6,?,0.2235,0.1754,?,0.2983,0.1049
13.46,18.75,87.44,551.1,0.1075,0.1138,0.04201,?,0.1723,0.06317,0.1998,0.6068,1.443,16.07,?,?,?,0.007369,?,0.001787,15.35,?,101.9,719.8,0.1624,0.3124,0.2654,0.1427,?,?
?,12.27,78.94,468.5,0.09003,0.06307,0.02958,0.02647,0.1689,0.05808,0.1166,0.4957,0.7714,?,?,0.009169,0.008732,0.00574,0.01129,0.001366,?,19.27,87.22,564.9,?,?,?,0.107,0.311,0.07592
13.94,?,?,594.2,0.1248,0.09755,0.101,?,0.1976,0.06457,0.5461,2.635,4.091,44.74,0.01004,0.03247,?,0.02853,0.01715,0.005528,?,15.38,?,653.3,0.1394,0.1364,0.1559,?,?,?
12.07,13.44,77.83,445.2,0.11,0.09009,0.03781,0.02798,0.1657,0.06608,0.2513,0.504,1.714,18.54,0.007327,0.01153,0.01798,?,0.01962,?,13.45,?,86.92,549.9,0.1521,0.1632,0.1622,0.07393,?,0.08052
11.75,?,?,?,0.1073,0.09713,?,0.0444,0.1598,0.06677,?,1.907,3.149,30.66,?,0.01815,0.01737,0.01316,?,0.002318,13.5,?,88.52,552.3,0.1349,0.1854,0.1366,0.101,?,0.07757
?,20.02,?,416.2,0.1016,0.09453,?,?,0.1859,0.06461,?,0.8745,1.393,?,0.005251,0.01727,?,0.005298,0.01449,?,?,28.81,87.0,550.6,?,0.2964,?,0.0812,0.3206,?
?,?,87.76,575.5,?,?,0.01752,0.0188,0.1631,0.06155,?,0.4801,1.373,17.25,0.003828,?,0.007078,0.005077,?,0.001697,15.85,20.2,101.6,?,0.1264,0.1564,?,0.08704,?,?
20.47,?,134.7,1299.0,0.09156,0.1313,0.1523,?,0.2166,?,0.8336,?,5.168,100.4,0.004938,?,0.04093,0.01699,?,0.002719,?,27.15,152.0,1645.0,?,0.2534,?,0.1613,?,0.06386
10.96,17.62,?,?,?,0.09752,0.05263,0.02788,0.1619,0.06408,?,1.583,?,10.09,0.009501,?,0.04401,0.01346,?,0.003534,?,26.51,76.43,407.5,0.1428,0.251,?,?,0.2289,0.08278
20.55,20.86,?,1308.0,0.1046,0.1739,0.2085,0.1322,0.2127,0.06251,0.6986,0.9901,?,87.78,0.004578,0.02616,0.04005,0.01421,0.01948,0.002689,24.3,25.48,160.2,?,0.1268,?,0.4433,0.2148,0.3077,0.07569
14.27,22.55,93.77,?,0.1038,0.1154,0.1463,0.06139,?,0.05982,?,?,?,?,0.006113,0.02583,0.04645,0.01276,0.01451,?,15.29,?,104.3,?,0.138,?,0.4234,0.1362,0.2698,0.08351
11.69,?,?,406.4,?,0.1552,?,0.04531,?,?,0.2957,?,2.158,20.95,0.01288,?,0.01865,0.01766,0.0156,0.005824,?,32.19,?,?,0.1768,0.3251,0.1395,0.1308,0.2803,0.0997
7.729,25.49,47.98,178.8,0.08098,0.04878,0.0,?,?,?,?,1.462,2.492,?,0.01266,0.009692,0.0,0.0,0.02882,?,9.077,30.92,57.17,248.0,0.1256,?,0.0,?,0.3058,0.09938
7.691,25.44,48.34,170.4,0.08668,0.1199,?,0.01364,0.2037,?,0.2196,1.479,1.445,11.73,0.01547,0.06457,0.09252,?,0.02105,0.007551,?,31.89,?,223.6,?,0.3064,?,0.05,0.279,0.1066
11.54,14.44,74.65,?,0.09984,0.112,?,0.02594,?,0.06782,0.2784,?,1.628,?,?,0.04112,?,?,0.0184,0.005512,12.26,19.68,78.78,457.8,0.1345,0.2118,0.1797,0.06918,?,?
?,24.99,95.81,656.4,0.08837,0.123,0.1009,0.0389,?,0.06341,0.2542,1.079,?,23.11,?,0.04653,0.03829,?,0.02068,0.006111,?,?,?,808.9,?,0.4202,?,0.1205,?,0.1023
14.74,25.42,94.7,668.6,0.08275,?,0.04105,0.03027,0.184,?,0.3031,1.385,2.177,27.41,?,0.01172,0.01947,0.01269,0.0187,?,16.51,32.29,107.4,?,0.106,0.1376,0.1611,?,0.2722,0.06956
13.21,?,84.88,538.4,?,0.06877,0.02987,0.03275,0.1628,?,0.2351,1.597,1.539,17.85,?,0.01372,?,0.009117,0.01724,0.001343,?,?,?,629.6,0.1072,?,?,0.07958,0.2473,0.06443
?,20.7,?,584.8,?,0.1018,0.03688,?,0.162,0.06688,?,1.047,2.076,23.12,0.006298,?,0.02615,0.009061,0.0149,?,15.05,24.75,?,688.6,?,?,0.1377,?,0.2249,0.08492
13.62,23.23,?,?,?,0.06747,?,0.02443,0.1664,?,0.346,1.336,2.066,31.24,0.005868,0.02099,0.02021,?,0.02087,0.002583,?,29.09,97.58,729.8,0.1216,0.1517,0.1049,0.07174,?,?
10.32,16.35,?,324.9,0.09434,0.04994,0.01012,0.005495,0.1885,0.06201,0.2104,0.967,1.356,12.97,0.007086,0.007247,?,0.005495,0.0156,?,?,21.77,?,384.9,0.1285,0.08842,0.04384,0.02381,?,0.07399
10.26,16.58,65.85,320.8,?,0.08066,0.04358,0.02438,0.1669,0.06714,?,?,?,7.326,?,0.03084,0.02613,0.01097,0.02277,0.00589,?,22.04,71.08,357.4,?,0.2246,0.1783,?,0.2691,?
9.683,19.34,?,285.7,0.08491,?,0.02337,0.009615,0.158,0.06235,?,?,2.054,18.24,?,0.01123,0.02337,0.009615,0.02203,0.004154,10.93,25.59,69.1,364.2,?,0.09546,0.0935,0.03846,0.2552,0.0792
?,24.21,?,361.6,0.08192,?,?,?,?,0.06328,?,1.918,3.564,33.0,0.008263,0.0187,0.01277,0.005917,?,?,13.03,31.45,83.9,505.6,0.1204,?,?,0.03264,0.3059,0.07626
?,?,?,360.5,0.07431,0.04227,?,?,?,0.05948,0.3163,1.304,?,20.67,0.009579,0.01104,?,0.0,0.03004,0.002228,?,?,?,?,0.1001,0.07348,0.0,?,0.2458,0.06592
11.13,?,?,378.4,?,0.08194,0.04824,0.02257,0.203,?,0.28,1.467,1.994,17.85,0.003495,0.03051,0.03445,?,0.02912,0.004723,12.02,28.26,77.8,436.6,0.1087,0.1782,0.1564,?,?,0.08032
?,29.43,?,?,0.08276,0.04234,0.01997,?,0.1539,0.05637,0.2409,1.367,1.477,?,0.008835,?,0.01328,0.009305,0.01897,0.001726,13.87,?,88.1,?,0.1234,?,?,0.06498,0.2407,?
9.333,?,59.01,?,0.0924,0.05605,0.03996,0.01282,0.1692,?,0.3013,1.879,2.121,?,0.01094,0.01834,?,?,0.03759,0.004623,?,25.05,62.86,295.8,0.1103,?,0.07993,0.02564,?,0.07393
12.88,28.92,?,514.3,0.08123,0.05824,0.06195,0.02343,?,0.05708,0.2116,1.36,1.502,?,?,0.02153,0.03898,0.00762,0.01695,?,?,35.74,88.84,595.7,?,0.162,0.2439,?,?,0.07242
10.29,27.61,?,?,0.0903,0.07658,0.05999,0.02738,?,?,?,2.239,1.437,14.46,0.01205,?,0.04804,?,0.01843,?,10.84,?,69.57,?,0.1384,?,0.2,0.09127,?,0.08283
?,19.59,64.73,311.7,0.1003,0.07504,0.005025,0.01116,0.1791,?,0.2441,2.09,1.648,16.8,0.01291,?,0.004174,?,0.02572,0.002278,10.65,?,?,?,0.1265,0.12,0.01005,?,0.2262,0.06742
9.423,27.88,59.26,?,0.08123,0.04971,0.0,0.0,0.1742,0.06059,0.5375,2.927,3.618,29.11,0.01159,0.01124,0.0,0.0,0.03004,0.003324,10.49,34.24,?,330.6,0.1073,0.07158,0.0,0.0,0.2475,0.06969
14.59,?,96.39,?,0.08473,?,0.1029,0.03736,0.1454,0.06147,0.2254,1.108,?,?,0.004242,?,0.06578,?,0.01638,0.004406,?,27.27,105.9,?,0.1026,0.3171,?,0.1105,0.2258,0.08004
11.51,23.93,74.52,403.5,?,0.1021,0.1112,0.04105,?,0.0657,0.2388,?,1.936,16.97,0.0082,0.02982,0.05738,0.01267,0.01488,0.004738,?,37.16,82.28,474.2,0.1298,0.2517,0.363,0.09653,0.2112,0.08732
?,27.15,91.38,600.4,0.09929,?,?,0.04304,?,?,0.3645,1.492,2.888,29.84,?,0.02678,?,?,?,?,?,?,100.2,?,0.1241,0.2264,0.1326,0.1048,0.225,0.08321
11.2,29.37,?,386.0,0.07449,0.03558,?,?,0.106,0.05502,0.3141,3.896,2.041,22.81,0.007594,0.008878,?,?,0.01989,0.001773,?,38.3,75.19,439.6,0.09267,?,?,?,0.1566,0.05905
15.22,30.62,103.4,716.9,0.1048,0.2087,0.255,0.09429,0.2128,?,0.2602,?,2.362,22.65,0.004625,0.04844,0.07359,0.01608,0.02137,0.006142,17.52,42.79,?,915.0,0.1417,?,1.17,?,?,0.1409
?,25.09,143.0,1347.0,0.1099,0.2236,0.3174,?,0.2149,0.06879,?,1.026,8.758,118.8,0.006399,0.0431,0.07845,?,0.02057,?,?,29.41,179.1,1819.0,0.1407,0.4186,0.6599,0.2542,0.2929,?
21.56,?,?,1479.0,0.111,0.1159,0.2439,0.1389,0.1726,0.05623,1.176,?,7.673,158.7,?,0.02891,0.05198,0.02454,?,0.004239,25.45,26.4,?,2027.0,?,?,?,0.2216,0.206,0.07115
20.13,28.25,131.2,?,?,0.1034,0.144,0.09791,?,?,0.7655,2.463,?,99.04,0.005769,0.02423,0.0395,0.01678,?,0.002498,?,38.25,155.0,1731.0,0.1166,0.1922,0.3215,0.1628,0.2572,0.06637
16.6,28.08,108.3,?,0.08455,0.1023,0.09251,0.05302,0.159,0.05648,0.4564,1.075,3.425,48.55,?,0.03731,0.0473,?,0.01318,0.003892,18.98,34.12,?,?,0.1139,0.3094,0.3403,0.1418,0.2218,0.0782
?,?,140.1,1265.0,0.1178,0.277,0.3514,0.152,0.2397,0.07016,0.726,?,5.772,?,0.006522,0.06158,0.07117,0.01664,0.02324,?,?,39.42,184.6,?,0.165,0.8681,?,0.265,0.4087,?
?,?,47.92,181.0,0.05263,?,?,0.0,0.1587,0.05884,0.3857,?,2.548,19.15,0.007189,?,?,?,0.02676,0.002783,?,?,59.16,?,?,0.06444,0.0,?,0.2871,0.07039
